Row_ID,Order_iD,Order_Date,Order_Priority,Order_Quantity,Sales,Discount,Ship Mode,Profit,Unit_Price,Shipping_Cost,Customer_Name,Province,Region,Customer_Segment,Product_Category,Product_Sub_Category,Product_Name,Product_Container,Product_Base_Margin,Ship_Date
1781,12771,17/01/2009,Critical,40,1143,0.08,Regular Air,-193,31,19.99,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,0.39,17/01/2009
1782,12771,17/01/2009,Critical,46,78,0.01,Regular Air,-43,2,1.57,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,19/01/2009
1806,12929,30/08/2010,Critical,19,5297,0.02,Delivery Truck,-159,271,50,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,31/08/2010
1807,12929,30/08/2010,Critical,20,95,0,Regular Air,30,4,1.22,Jim Radford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,0.36,31/08/2010
1842,13280,11/09/2009,High,40,461,0.01,Regular Air,-117,11,7.46,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Storage & Organization,Crate-A-Files™,Small Box,0.59,12/09/2009
1843,13280,11/09/2009,High,49,319,0.1,Regular Air,-161,8,5.03,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,12/09/2009
1848,13313,16/07/2009,Not Specified,47,1021,0.04,Regular Air,-210,22,13.99,Skye Norling,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,0.52,17/07/2009
1855,13346,15/11/2012,Low,44,268,0.09,Regular Air,-241,6,8.88,Doug Bickford,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 224,Small Box,0.37,20/11/2012
1913,13702,10/09/2011,Low,6,209,0.08,Regular Air,12,35,7.5,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,0.38,14/09/2011
1928,13795,10/04/2011,Not Specified,30,501,0.04,Regular Air,-119,16,13.18,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,0.37,13/04/2011
1929,13795,10/04/2011,Not Specified,23,275,0.05,Express Air,43,11,5.01,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 188,Small Box,0.36,13/04/2011
1930,13795,10/04/2011,Not Specified,37,1303,0.02,Regular Air,545,35,5.09,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,0.38,11/04/2011
1978,14116,09/10/2011,High,1,40,0.09,Regular Air,-16,31,11.63,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,0.37,11/10/2011
1979,14116,09/10/2011,High,42,1414,0.09,Regular Air,161,35,14.72,Doug Bickford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,0.37,10/10/2011
2013,14372,23/10/2012,Critical,34,5351,0.09,Delivery Truck,-1059,171,60.49,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,0.69,25/10/2012
2058,14726,08/01/2012,Low,15,311,0.07,Regular Air,-21,21,4,Ralph Knight,Northwest Territories,Northwest Territories,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,0.6,08/01/2012
2070,14819,25/01/2010,Not Specified,48,9063,0.09,Regular Air,3123,207,0.99,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,0.55,27/01/2010
2071,14819,25/01/2010,Not Specified,27,1584,0.07,Delivery Truck,-478,58,36.61,Carl Jackson,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,0.61,26/01/2010
2114,15106,27/01/2011,Not Specified,42,284,0.03,Regular Air,-14,7,4.95,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,0.37,29/01/2011
2115,15106,27/01/2011,Not Specified,39,5403,0.06,Delivery Truck,949,145,17.85,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,0.56,27/01/2011
2116,15106,27/01/2011,Not Specified,35,82,0.03,Regular Air,-6,2,1.12,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,0.58,29/01/2011
2117,15108,27/08/2009,High,50,2066,0.02,Regular Air,372,41,17.48,Delfina Latchford,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,29/08/2009
2129,15205,17/03/2011,Critical,18,4605,0.02,Delivery Truck,678,244,43.32,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,0.55,19/03/2011
2130,15205,17/03/2011,Critical,42,1754,0.02,Regular Air,156,40,9.2,Julia West,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,0.65,18/03/2011
2161,15591,06/06/2012,Critical,31,426,0,Regular Air,74,13,5.16,Brad Eason,Northwest Territories,Northwest Territories,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,0.43,08/06/2012
2206,15907,11/04/2011,High,36,1837,0.01,Delivery Truck,-1414,49,54.11,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,0.69,13/04/2011
2207,15907,11/04/2011,High,36,3722,0.04,Express Air,951,106,13.99,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,0.65,14/04/2011
2208,15907,11/04/2011,High,4,28,0.09,Regular Air,-5,7,2.17,Thomas Seio,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,0.38,12/04/2011
2209,15937,06/11/2012,Low,32,311,0.04,Regular Air,74,10,1.99,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,0.43,10/11/2012
2210,15937,06/11/2012,Low,17,216,0.01,Express Air,77,12,2.85,Monica Federle,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,0.55,15/11/2012
2221,16039,16/05/2012,High,3,121,0.1,Regular Air,-119,44,1.99,Michelle Lonsdale,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,0.44,17/05/2012
2246,16193,09/04/2012,Not Specified,8,300,0,Regular Air,6,35,8.22,Frank Price,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,0.57,11/04/2012
2247,16193,09/04/2012,Not Specified,29,1365,0.07,Regular Air,-184,56,5,Frank Price,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,0.83,11/04/2012
2281,16423,05/08/2012,Medium,19,128,0.05,Regular Air,-55,6,6.57,Bryan Davis,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 20,Small Box,0.37,07/08/2012
2283,16451,22/07/2009,Not Specified,9,253,0.09,Regular Air,58,31,2.99,Don Jones,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Surelock™ Post Binders,Small Box,0.35,23/07/2009
2294,16545,09/05/2010,Not Specified,10,51,0.09,Regular Air,4,5,0.73,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,0.56,11/05/2010
2295,16545,09/05/2010,Not Specified,1,5,0.04,Regular Air,-3,4,1.32,Carlos Soltero,Northwest Territories,Northwest Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,0.83,11/05/2010
2296,16547,18/02/2009,Not Specified,30,10555,0.09,Delivery Truck,1240,356,58.92,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,0.64,20/02/2009
2297,16547,18/02/2009,Not Specified,8,1750,0.04,Delivery Truck,-533,219,69.64,Nicole Hansen,Northwest Territories,Northwest Territories,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,0.77,18/02/2009
2316,16706,27/06/2012,High,47,1944,0.03,Regular Air,-1004,41,34.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,Eldon Econocleat® Chair Mats for Low Pile Carpets,Wrap Bag,0.73,28/06/2012
2317,16706,27/06/2012,High,6,18,0.01,Regular Air,-4,3,1.2,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,0.58,28/06/2012
2318,16706,27/06/2012,High,49,6176,0.07,Express Air,1882,156,3.9,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,T39m,Small Box,0.55,29/06/2012
2323,16741,30/09/2010,Medium,6,158,0.01,Regular Air,-42,23,16.87,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,0.39,01/10/2010
2346,16932,15/04/2010,Critical,25,145,0.09,Regular Air,-121,6,8.09,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,0.36,16/04/2010
2347,16932,15/04/2010,Critical,20,127,0.09,Regular Air,13,7,1.56,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,15/04/2010
2383,17283,14/09/2011,Not Specified,4,5472,0.06,Delivery Truck,-2816,1360,14.7,Dorothy Badders,Northwest Territories,Northwest Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,0.59,15/09/2011
2384,17286,21/09/2010,High,7,1811,0.09,Delivery Truck,-542,271,50,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,0.77,22/09/2010
2402,17409,17/08/2010,Not Specified,31,634,0.09,Regular Air,-159,21,6.5,Muhammed MacIntyre,Northwest Territories,Northwest Territories,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,0.78,19/08/2010
2445,17764,16/09/2009,Low,27,644,0.04,Regular Air,-97,23,16.87,Don Miller,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,0.39,16/09/2009
2483,18080,22/06/2009,High,7,1212,0.1,Delivery Truck,-81,181,26.2,Sylvia Foulston,Northwest Territories,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,0.59,23/06/2009
2487,18113,28/08/2012,Not Specified,27,3316,0.08,Delivery Truck,-514,131,30,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,0.78,30/08/2012
2489,18144,07/06/2011,Critical,48,207,0.09,Regular Air,-132,4,5.17,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,0.4,09/06/2011
2490,18144,07/06/2011,Critical,8,234,0.09,Regular Air,-65,28,13.99,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,0.58,09/06/2011
2491,18144,07/06/2011,Critical,41,1780,0.09,Regular Air,-250,56,5,Dorothy Wardle,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,0.8,09/06/2011
2520,18308,09/10/2009,Not Specified,30,114,0.05,Regular Air,16,4,1.49,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,11/10/2009
2521,18308,09/10/2009,Not Specified,15,436,0.09,Regular Air,-93,31,4,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,0.75,09/10/2009
2522,18308,09/10/2009,Not Specified,49,5247,0,Regular Air,1466,126,8.08,Ann Chong,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,10/10/2009
2615,18887,05/12/2010,Not Specified,9,173,0,Regular Air,18,21,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,0.37,07/12/2010
2624,19010,07/06/2009,Low,18,23793,0,Regular Air,10951,1271,19.99,Grant Carroll,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,09/06/2009
2637,19078,27/07/2009,Critical,21,256,0.03,Regular Air,-18,12,4.98,Brendan Dodson,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,28/07/2009
2643,19138,05/09/2011,Low,30,387,0.01,Express Air,-31,12,6.13,Carlos Daly,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,0.57,10/09/2011
2726,19655,11/01/2009,High,31,1143,0.06,Regular Air,304,39,1.99,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,0.51,12/01/2009
2727,19686,15/08/2010,Medium,2,42,0.06,Regular Air,-53,18,8.51,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,15/08/2010
2728,19686,15/08/2010,Medium,11,153,0.04,Regular Air,13,13,4.98,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,0.4,17/08/2010
2768,20007,05/08/2009,Not Specified,49,83,0.08,Regular Air,-46,2,1.57,Nicole Hansen,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,06/08/2009
2782,20071,17/09/2011,Medium,31,790,0.1,Delivery Truck,-190,26,14.36,Cari Schnelling,Northwest Territories,Northwest Territories,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,0.6,19/09/2011
2796,20160,22/10/2011,Low,42,435,0.08,Express Air,175,10,1.79,Chad Cunningham,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-Letter® 7"" x 8 1/2""",Wrap Bag,0.38,24/10/2011
2811,20263,14/11/2009,Medium,8,474,0.05,Regular Air,73,60,10.29,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,0.39,15/11/2009
2812,20263,14/11/2009,Medium,33,554,0.08,Regular Air,-77,21,1.25,Bryan Mills,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,0.83,16/11/2009
2935,21285,03/07/2010,Medium,32,55,0.02,Regular Air,-31,2,1.57,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,0.59,04/07/2010
2936,21285,03/07/2010,Medium,47,305,0.1,Regular Air,24,7,2.35,Adrian Hane,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major Accent™ Highlighters,Wrap Bag,0.47,05/07/2010
2956,21383,30/01/2009,Low,31,16067,0.07,Regular Air,7416,575,24.49,Rick Reed,Northwest Territories,Northwest Territories,Consumer,Technology,Office Machines,Polycom ViaVideo™ Desktop Video Communications Unit,Large Box,0.37,04/02/2009
2999,21607,15/03/2012,Not Specified,17,619,0.09,Regular Air,55,37,13.89,Heather Kirkland,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,0.41,17/03/2012
3006,21636,10/08/2009,Low,35,1665,0.02,Regular Air,367,56,3.3,Fred Wasserman,Northwest Territories,Northwest Territories,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,0.59,10/08/2009
3052,21889,01/04/2010,Low,21,1050,0.08,Regular Air,136,52,19.99,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,0.55,08/04/2010
3053,21889,01/04/2010,Low,16,817,0.1,Regular Air,103,55,5.08,Becky Castell,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,0.59,03/04/2010
3089,22151,31/07/2010,High,49,466,0.1,Regular Air,-80,10,6.22,Beth Thompson,Northwest Territories,Northwest Territories,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak",Small Box,0.55,31/07/2010
3110,22342,29/05/2009,Low,13,242,0,Regular Air,-93,21,3.3,Claudia Miner,Northwest Territories,Northwest Territories,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack,0.81,05/06/2009
3135,22469,11/10/2010,High,44,276,0.1,Regular Air,-162,8,5.03,Jack Lebron,Northwest Territories,Northwest Territories,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,0.6,13/10/2010
3138,22501,18/05/2010,High,2,31,0.04,Express Air,7,8,1.39,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,0.36,19/05/2010
3140,22532,08/02/2011,Critical,13,122,0.03,Regular Air,-12,9,5.6,Carlos Soltero,Northwest Territories,Northwest Territories,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,08/02/2011
3244,23264,07/12/2010,Critical,16,108,0.02,Regular Air,-51,6,6.81,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,0.36,09/12/2010
3245,23264,07/12/2010,Critical,27,78,0.06,Regular Air,18,3,0.99,Clay Rozendal,Northwest Territories,Northwest Territories,Corporate,Office Supplies,Labels,Avery 474,Small Box,0.36,09/12/2010
3284,23488,06/01/2009,Critical,30,26133,0.04,Delivery Truck,-11054,881,44.55,Julia West,Northwest Territories,Northwest Territories,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,0.62,07/01/2009
3300,23584,12/03/2012,Critical,14,2671,0.06,Delivery Truck,636,201,15.59,Alan Barnes,Northwest Territories,Northwest Territories,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,0.36,14/03/2012
3355,24007,26/08/2010,Low,26,532,0.08,Regular Air,136,21,1.99,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,0.48,02/09/2010
3356,24007,26/08/2010,Low,28,318,0.06,Regular Air,-14,12,6.97,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Envelopes,"Peel & Seel® Recycled Catalog Envelopes, Brown",Small Box,0.35,02/09/2010
3357,24007,26/08/2010,Low,42,163,0.09,Regular Air,66,4,0.5,Joy Bell,Northwest Territories,Northwest Territories,Home Office,Office Supplies,Labels,Avery 506,Small Box,0.39,30/08/2010
